,H,G,S,4-O-5,alpha-O-4,beta-O-4,5-5,beta-5,beta-beta,beta-1,branching_coeff,MW,monomer_count,OH_count,OCH3_count,smiles
0,0,2,1,0,0,3,0,0,0,0,0.0,570.635,3,3.0,4.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(O1)c(OC)c4)cc3)cc2
0,0,3,5,0,0,7,0,1,0,0,0.0,1589.7379999999998,8,8.0,13.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c7c(c6)C(CO)C(O7)c6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(O1)c(OC)c8)c(OC)c7)cc6)cc5)c(OC)c4)c(OC)c3)c(OC)c2
0,0,3,3,0,0,4,0,0,1,0,0.0,1169.28,6,6.0,9.0,Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(O)cc6)cc5)c(OC)c4)c(OC)c3)c(OC)c2)cc1
0,0,2,1,0,0,3,0,0,0,0,0.0,570.635,3,3.0,4.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(O1)c(OC)c4)cc3)cc2
0,0,4,1,0,0,5,0,0,0,0,0.0,931.0409999999999,5,5.0,6.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(O1)cc6)cc5)c(OC)c4)cc3)cc2
0,0,4,2,0,0,4,0,0,1,0,0.0,1139.254,6,6.0,8.0,OCC(Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(OC(CO)Cc3cc(OC)c(O)c(OC)c3)c(OC)c2)cc1)Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(O)cc3)cc2)cc1
0,0,3,2,0,0,4,0,1,0,0,0.0,959.0509999999999,5,5.0,7.0,OCC1C2c3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(O2)c1c7)c(OC)c6)cc5)c(OC)c4)cc3
0,0,2,2,0,0,4,0,0,0,0,0.0,780.8639999999999,4,4.0,6.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(O1)cc5)c(OC)c4)c(OC)c3)cc2
0,0,1,4,0,0,3,0,0,1,0,0.0,1019.103,5,5.0,9.0,OCC(Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(O)c(OC)c2)c(OC)c1)Oc1c(OC)cc(C2OCC3C(OCC23)c2cc(OC)c(OC(CO)Cc3cc(OC)c(O)c(OC)c3)c(OC)c2)cc1
0,0,1,3,0,0,4,0,0,0,0,0.0,810.89,4,4.0,7.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(O1)c(OC)c5)cc4)c(OC)c3)c(OC)c2
0,0,1,2,0,0,1,0,0,1,0,0.0,598.645,3,3.0,5.0,Oc1c(OC)cc(CC(Oc2c(OC)cc(C3C4COC(C4CO3)c3cc(OC)c(O)c(OC)c3)cc2)CO)cc1OC
0,0,3,2,0,0,3,0,0,1,0,0.0,959.0509999999999,5,5.0,7.0,OCC(Oc1c(OC)cc(CC(Oc2c(OC)cc(C3C4COC(C4CO3)c3cc(OC)c(O)c(OC)c3)cc2OC)CO)cc1)Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(O)cc2)cc1
0,0,2,3,0,0,3,0,0,1,0,0.0,989.077,5,5.0,8.0,OCC(Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(O)cc2)c(OC)c1)Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(OC(CO)Cc3cc(OC)c(O)cc3)c(OC)c2)cc1OC
0,0,2,1,0,0,3,0,0,0,0,0.0,570.635,3,3.0,4.0,OCC1Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(O1)cc4)c(OC)c3)cc2
