,H,G,S,4-O-5,alpha-O-4,beta-O-4,5-5,beta-5,beta-beta,beta-1,branching_coeff,MW,monomer_count,OH_count,OCH3_count,smiles
0,0,102,0,0,0,78,0,22,1,0,0.0,18334.338,102,102.0,102.0,OCC1C(Oc2c(OC)cc(C3C4COC(C4CO3)c3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c(OC(CO)Cc%10cc(OC)c(OC(CO)Cc%11cc(OC)c(OC(CO)Cc%12cc(OC)c(OC(CO)Cc%13cc(OC)c(OC(CO)Cc%14cc(OC)c(OC(CO)Cc%15cc(OC)c(OC(CO)Cc%16cc(OC)c(OC(CO)Cc%17cc(OC)c(OC(CO)Cc%18cc(OC)c(OC(CO)Cc%19cc(OC)c(OC(CO)Cc%20cc(OC)c(OC(CO)Cc%21cc(OC)c(OC(CO)Cc%22cc(OC)c%23c(C(CO)C(c%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c(OC(CO)Cc%29cc(OC)c(OC(CO)Cc%30cc(OC)c%31c(C(CO)C(c%32cc(OC)c(OC(CO)Cc%33cc(OC)c(OC(CO)Cc%34cc(OC)c(OC(CO)Cc%35cc(OC)c(OC(CO)Cc%36cc(OC)c(OC(CO)Cc%37cc(OC)c%38c(C(CO)C(c%39cc(OC)c(OC(CO)Cc%40cc(OC)c(OC(CO)Cc%41cc(OC)c%42c(C(CO)C(c%43cc(OC)c%44c(C(CO)C(c%45cc(OC)c%46c(C(CO)C(c%47cc(OC)c(OC(CO)Cc%48cc(OC)c%49c(C(CO)C(c%50cc(OC)c(OC(CO)Cc%51cc(OC)c%52c(C(CO)C(c%53cc(OC)c(OC(CO)Cc%54cc(OC)c(OC(CO)Cc%55cc(OC)c%56c(C(CO)C(c%57cc(OC)c(OC(CO)Cc%58cc(OC)c%59c(C(CO)C(c%60cc(OC)c(OC(CO)Cc%61cc(OC)c(OC(CO)Cc%62cc(OC)c(O)cc%62)cc%61)cc%60)O%59)c%58)cc%57)O%56)c%55)cc%54)cc%53)O%52)c%51)cc%50)O%49)c%48)cc%47)O%46)c%45)O%44)c%43)O%42)c%41)cc%40)cc%39)O%38)c%37)cc%36)cc%35)cc%34)cc%33)cc%32)O%31)c%30)cc%29)cc%28)cc%27)cc%26)cc%25)cc%24)O%23)c%22)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)cc%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc21)c1cc(OC)c(OC(CO)Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c9c(C(CO)C(c%10cc(OC)c%11c(C(CO)C(c%12cc(OC)c(OC(CO)Cc%13cc(OC)c(OC(CO)Cc%14cc(OC)c(OC(CO)Cc%15cc(OC)c(OC(CO)Cc%16cc(OC)c(OC(CO)Cc%17cc(OC)c(OC(CO)Cc%18cc(OC)c%19c(C(CO)C(c%20cc(OC)c%21c(C(CO)C(c%22cc(OC)c(OC(CO)Cc%23cc(OC)c(OC(CO)Cc%24cc(OC)c(OC(CO)Cc%25cc(OC)c%26c(C(CO)C(c%27cc(OC)c%28c(C(CO)C(c%29cc(OC)c%30c(C(CO)C(c%31cc(OC)c(OC(CO)Cc%32cc(OC)c(OC(CO)Cc%33cc(OC)c(OC(CO)Cc%34cc(OC)c%35c(C(CO)C(c%36cc(OC)c(OC(CO)Cc%37cc(OC)c(OC(CO)Cc%38cc(OC)c(OC(CO)Cc%39cc(OC)c(OC(CO)Cc%40cc(OC)c(OC(CO)Cc%41cc(OC)c%42c(C(CO)C(c%43cc(OC)c(OC(CO)Cc%44cc(OC)c(OC(CO)Cc%45cc(OC)c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c%49c(C(CO)C(c%50cc(OC)c(OC(CO)Cc%51cc(OC)c(OC(CO)Cc%52cc(OC)c(OC(CO)Cc%53cc(OC)c(OC(CO)Cc%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(OC(CO)Cc%58cc(OC)c%59c(C(CO)C(c%60cc(OC)c(OC(CO)Cc%61cc(OC)c(OC(CO)Cc%62cc(OC)c(O)cc%62)cc%61)cc%60)O%59)c%58)cc%57)cc%56)cc%55)cc%54)cc%53)cc%52)cc%51)cc%50)O%49)c%48)cc%47)cc%46)cc%45)cc%44)cc%43)O%42)c%41)cc%40)cc%39)cc%38)cc%37)cc%36)O%35)c%34)cc%33)cc%32)cc%31)O%30)c%29)O%28)c%27)O%26)c%25)cc%24)cc%23)cc%22)O%21)c%20)O%19)c%18)cc%17)cc%16)cc%15)cc%14)cc%13)cc%12)O%11)c%10)O9)c8)cc7)cc6)cc5)cc4)cc3)cc2)cc1
0,0,93,0,0,0,70,0,21,1,0,0.0,16714.527000000002,93,93.0,93.0,OCC(Oc1c(OC)cc(CC(Oc2c(OC)cc(CC(Oc3c(OC)cc(CC(Oc4c(OC)cc(CC(Oc5c(OC)cc(CC(Oc6c(OC)cc(CC(Oc7c(OC)cc(CC(Oc8c(OC)cc(CC(Oc9c(OC)cc(CC(Oc%10c(OC)cc(CC(Oc%11c(OC)cc(C%12C%13COC(C%13CO%12)c%12cc(OC)c(OC(CO)Cc%13cc(OC)c(OC(CO)Cc%14cc(OC)c(OC(CO)Cc%15cc(OC)c(OC(CO)Cc%16cc(OC)c(OC(CO)Cc%17cc(OC)c%18c(C(CO)C(c%19cc(OC)c(OC(CO)Cc%20cc(OC)c%21c(C(CO)C(c%22cc(OC)c(OC(CO)Cc%23cc(OC)c(OC(CO)Cc%24cc(OC)c%25c(C(CO)C(c%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c(OC(CO)Cc%29cc(OC)c(OC(CO)Cc%30cc(OC)c(OC(CO)Cc%31cc(OC)c(OC(CO)Cc%32cc(OC)c%33c(C(CO)C(c%34cc(OC)c%35c(C(CO)C(c%36cc(OC)c(OC(CO)Cc%37cc(OC)c(OC(CO)Cc%38cc(OC)c%39c(C(CO)C(c%40cc(OC)c(OC(CO)Cc%41cc(OC)c(OC(CO)Cc%42cc(OC)c(OC(CO)Cc%43cc(OC)c%44c(C(CO)C(c%45cc(OC)c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c(OC(CO)Cc%49cc(OC)c(OC(CO)Cc%50cc(OC)c(OC(CO)Cc%51cc(OC)c(OC(CO)Cc%52cc(OC)c%53c(C(CO)C(c%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(OC(CO)Cc%58cc(OC)c%59c(C(CO)C(c%60cc(OC)c(OC(CO)Cc%61cc(OC)c(OC(CO)Cc%62cc(OC)c%63c(C(CO)C(c%64cc(OC)c(OC(CO)Cc%65cc(OC)c%66c(C(CO)C(c%67cc(OC)c%68c(C(CO)C(c%69cc(OC)c(O)cc%69)O%68)c%67)O%66)c%65)cc%64)O%63)c%62)cc%61)cc%60)O%59)c%58)cc%57)cc%56)cc%55)cc%54)O%53)c%52)cc%51)cc%50)cc%49)cc%48)cc%47)cc%46)cc%45)O%44)c%43)cc%42)cc%41)cc%40)O%39)c%38)cc%37)cc%36)O%35)c%34)O%33)c%32)cc%31)cc%30)cc%29)cc%28)cc%27)cc%26)O%25)c%24)cc%23)cc%22)O%21)c%20)cc%19)O%18)c%17)cc%16)cc%15)cc%14)cc%13)cc%12)cc%11)CO)cc%10)CO)cc9)CO)cc8)CO)cc7)CO)cc6)CO)cc5)CO)cc4)CO)cc3)CO)cc2)CO)cc1)Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(OC(CO)Cc3cc(OC)c4c(C(CO)C(c5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c%10c(C(CO)C(c%11cc(OC)c%12c(C(CO)C(c%13cc(OC)c(OC(CO)Cc%14cc(OC)c%15c(C(CO)C(c%16cc(OC)c%17c(C(CO)C(c%18cc(OC)c(OC(CO)Cc%19cc(OC)c(OC(CO)Cc%20cc(OC)c(OC(CO)Cc%21cc(OC)c%22c(C(CO)C(c%23cc(OC)c(OC(CO)Cc%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c(OC(CO)Cc%29cc(OC)c(OC(CO)Cc%30cc(OC)c(OC(CO)Cc%31cc(OC)c%32c(C(CO)C(c%33cc(OC)c(OC(CO)Cc%34cc(OC)c(OC(CO)Cc%35cc(OC)c%36c(C(CO)C(c%37cc(OC)c(OC(CO)Cc%38cc(OC)c(OC(CO)Cc%39cc(OC)c(OC(CO)Cc%40cc(OC)c(OC(CO)Cc%41cc(OC)c%42c(C(CO)C(c%43cc(OC)c(OC(CO)Cc%44cc(OC)c(OC(CO)Cc%45cc(OC)c(O)cc%45)cc%44)cc%43)O%42)c%41)cc%40)cc%39)cc%38)cc%37)O%36)c%35)cc%34)cc%33)O%32)c%31)cc%30)cc%29)cc%28)cc%27)cc%26)cc%25)cc%24)cc%23)O%22)c%21)cc%20)cc%19)cc%18)O%17)c%16)O%15)c%14)cc%13)O%12)c%11)O%10)c9)cc8)cc7)cc6)cc5)O4)c3)cc2)cc1
0,0,4,0,0,0,1,0,1,1,0,0.0,716.78,4,4.0,4.0,OCC(Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(O)cc2)cc1)Cc1cc(OC)c2c(C(CO)C(c3cc(OC)c(O)cc3)O2)c1
0,0,112,0,0,0,83,1,27,1,0,0.017857142857142856,20124.272,112,112.0,112.0,OCC1Oc2c(OC)cc(C3C4COC(C4CO3)c3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c9c(C(CO)C(c%10cc(OC)c%11c(C(CO)C(c%12cc(OC)c%13c(C(CO)C(c%14cc(OC)c(OC(CO)Cc%15cc(OC)c(OC(CO)Cc%16cc(OC)c%17c(C(CO)C(c%18cc(OC)c(OC(CO)Cc%19cc(OC)c%20c(C(CO)C(c%21cc(OC)c%22c(C(CO)C(c%23cc(OC)c(OC(CO)Cc%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c%29c(C(CO)C(c%30cc(OC)c%31c(C(CO)C(c%32cc(OC)c%33c(C(CO)C(c%34cc(OC)c(OC(CO)Cc%35cc(OC)c(OC(CO)Cc%36cc(OC)c%37c(C(CO)C(c%38cc(OC)c%39c(C(CO)C(c%40cc(OC)c%41c(C(CO)C(c%42cc(OC)c(OC(CO)Cc%43cc(OC)c(OC(CO)Cc%44cc(OC)c(OC(CO)Cc%45cc(OC)c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c(OC(CO)Cc%49cc(OC)c%50c(C(CO)C(c%51cc(OC)c(OC(CO)Cc%52cc(OC)c(OC(CO)Cc%53cc(OC)c%54c(C(CO)C(c%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(OC(CO)Cc%58cc(OC)c(OC(CO)Cc%59cc(OC)c(OC(CO)Cc%60cc(OC)c(OC(CO)Cc%61cc(OC)c(OC(CO)Cc%62cc(OC)c(OC(CO)Cc%63cc(OC)c(OC(CO)Cc%64cc(OC)c(O)cc%64)cc%63)cc%62)cc%61)cc%60)cc%59)cc%58)cc%57)cc%56)cc%55)O%54)c%53)cc%52)cc%51)O%50)c%49)cc%48)cc%47)cc%46)cc%45)c(c%45c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c(OC(CO)Cc%49cc(OC)c(OC(CO)Cc%50cc(OC)c(OC(CO)Cc%51cc(OC)c(OC(CO)Cc%52cc(OC)c%53c(C(CO)C(c%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(OC(CO)Cc%58cc(OC)c(OC(CO)Cc%59cc(OC)c(OC(CO)Cc%60cc(OC)c%61c(C(CO)C(c%62cc(OC)c%63c(C(CO)C(c%64cc(OC)c(OC(CO)Cc%65cc(OC)c%66c(C(CO)C(c%67cc(OC)c(OC(CO)Cc%68cc(OC)c(OC(CO)Cc%69cc(OC)c(OC(CO)Cc%70cc(OC)c(OC(CO)Cc%71cc(OC)c(OC(CO)Cc%72cc(OC)c(OC(CO)Cc%73cc(OC)c(OC(CO)Cc%74cc(OC)c(OC(CO)Cc%75cc(OC)c(O)cc%75)cc%74)cc%73)cc%72)cc%71)cc%70)cc%69)cc%68)cc%67)O%66)c%65)cc%64)O%63)c%62)O%61)c%60)cc%59)cc%58)cc%57)cc%56)cc%55)cc%54)O%53)c%52)cc%51)cc%50)cc%49)cc%48)cc%47)cc%46)c(OC)cc(CC(CO)Oc%46c(OC)cc(CC(CO)Oc%47c(OC)cc(C%48Oc%49c(OC)cc(C%50Oc%51c(OC)cc(CC(CO)Oc%52c(OC)cc(CC(CO)Oc%53c(OC)cc(CC(CO)Oc%54c(OC)cc(CC(CO)Oc%55c(OC)cc(C%56Oc%57c(OC)cc(CC(CO)Oc%58c(OC)cc(CC(CO)Oc%59c(OC)cc(C%60Oc%61c(OC)cc(C%62Oc%63c(OC)cc(CC(CO)Oc%64c(OC)cc(C%65Oc%66c(OC)cc(CC(CO)Oc%67c(OC)cc(CC(CO)Oc%68c(OC)cc(C%69Oc%70c(OC)cc(CC(CO)Oc%71c(OC)cc(CC(CO)Oc%72c(OC)cc(CC(CO)Oc%73c(OC)cc(CC(CO)Oc%74c(OC)cc(CC(CO)Oc%75c(OC)cc(CC(CO)Oc%76c(OC)cc(C%77Oc%78c(OC)cc(CC(CO)Oc%79c(OC)cc(C%80Oc%81c(OC)cc(CC(CO)Oc%82c(OC)cc(CC(CO)Oc%83c(OC)cc(CC(CO)Oc%84c(OC)cc(CC(CO)Oc%85c(OC)cc(CC(CO)Oc%86c(OC)cc(CC(CO)Oc%87c(OC)cc(CC(CO)Oc%88c(OC)cc(CC(CO)Oc%89c(OC)cc(CC(CO)Oc%90c(OC)cc(C1)cc%90)cc%89)cc%88)cc%87)cc%86)cc%85)cc%84)cc%83)cc%82)cc%81C%80CO)cc%79)cc%78C%77CO)cc%76)cc%75)cc%74)cc%73)cc%72)cc%71)cc%70C%69CO)cc%68)cc%67)cc%66C%65CO)cc%64)cc%63C%62CO)cc%61C%60CO)cc%59)cc%58)cc%57C%56CO)cc%55)cc%54)cc%53)cc%52)cc%51C%50CO)cc%49C%48CO)cc%47)cc%46)c%45)c%44)cc%43)cc%42)O%41)c%40)O%39)c%38)O%37)c%36)cc%35)cc%34)O%33)c%32)O%31)c%30)O%29)c%28)cc%27)cc%26)cc%25)cc%24)cc%23)O%22)c%21)O%20)c%19)cc%18)O%17)c%16)cc%15)cc%14)O%13)c%12)O%11)c%10)O9)c8)cc7)cc6)cc5)cc4)cc3)cc2
0,0,7,0,0,0,4,0,3,0,0,0.0,1255.373,7,7.0,7.0,OCC1C2c3cc(OC)c4c(C(CO)C(c5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c%10c(c9)C(CO)C(O%10)c9cc(OC)c(O2)c1c9)cc8)cc7)cc6)cc5)O4)c3
0,0,110,0,0,0,81,1,27,1,0,0.01818181818181818,19763.865999999998,110,110.0,110.0,OCC(Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c(OC(CO)Cc%10cc(OC)c(OC(CO)Cc%11cc(OC)c(OC(CO)Cc%12cc(OC)c%13c(C(CO)C(c%14cc(OC)c%15c(C(CO)C(c%16cc(OC)c(OC(CO)Cc%17cc(OC)c%18c(C(CO)C(c%19cc(OC)c(OC(CO)Cc%20cc(OC)c(OC(CO)Cc%21cc(OC)c(OC(CO)Cc%22cc(OC)c(OC(CO)Cc%23cc(OC)c%24c(C(CO)C(c%25cc(OC)c%26c(C(CO)C(c%27cc(OC)c%28c(C(CO)C(c%29cc(OC)c(OC(CO)Cc%30cc(OC)c(OC(CO)Cc%31cc(OC)c%32c(C(CO)C(c%33cc(OC)c(OC(CO)Cc%34cc(OC)c(OC(CO)Cc%35cc(OC)c(OC(CO)Cc%36cc(OC)c(OC(CO)Cc%37cc(OC)c(OC(CO)Cc%38cc(OC)c%39c(C(CO)C(c%40cc(OC)c%41c(C(CO)C(c%42cc(OC)c(OC(CO)Cc%43cc(OC)c(OC(CO)Cc%44cc(OC)c(OC(CO)Cc%45cc(OC)c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c%49c(C(CO)C(c%50cc(OC)c(OC(CO)Cc%51cc(OC)c%52c(C(CO)C(c%53cc(OC)c(OC(CO)Cc%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(O)cc%57)cc%56)cc%55)cc%54)cc%53)O%52)c%51)cc%50)O%49)c%48)cc%47)cc%46)cc%45)cc%44)cc%43)cc%42)O%41)c%40)O%39)c%38)cc%37)cc%36)cc%35)cc%34)cc%33)O%32)c%31)cc%30)cc%29)O%28)c%27)O%26)c%25)O%24)c%23)cc%22)cc%21)cc%20)cc%19)O%18)c%17)cc%16)O%15)c%14)O%13)c%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1)Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c(OC(CO)Cc%10cc(OC)c(OC(CO)Cc%11cc(OC)c(OC(CO)Cc%12cc(OC)c(OC(CO)Cc%13cc(OC)c%14c(C(CO)C(c%15cc(OC)c(OC(CO)Cc%16cc(OC)c%17c(C(CO)C(c%18cc(OC)c(OC(CO)Cc%19cc(OC)c%20c(c%21c(OC(CO)Cc%22cc(OC)c%23c(C(CO)C(c%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c%29c(C(CO)C(c%30cc(OC)c(OC(CO)Cc%31cc(OC)c%32c(C(CO)C(c%33cc(OC)c(OC(CO)Cc%34cc(OC)c(OC(CO)Cc%35cc(OC)c%36c(C(CO)C(c%37cc(OC)c%38c(C(CO)C(c%39cc(OC)c(OC(CO)Cc%40cc(OC)c(OC(CO)Cc%41cc(OC)c(OC(CO)Cc%42cc(OC)c%43c(C(CO)C(c%44cc(OC)c(OC(CO)Cc%45cc(OC)c(OC(CO)Cc%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c%49c(C(CO)C(c%50cc(OC)c%51c(C(CO)C(c%52cc(OC)c(OC(CO)Cc%53cc(OC)c(OC(CO)Cc%54cc(OC)c(O)cc%54)cc%53)cc%52)O%51)c%50)O%49)c%48)cc%47)cc%46)cc%45)cc%44)O%43)c%42)cc%41)cc%40)cc%39)O%38)c%37)O%36)c%35)cc%34)cc%33)O%32)c%31)cc%30)O%29)c%28)cc%27)cc%26)cc%25)cc%24)O%23)c%22)c(OC)cc(C%22Oc%23c(OC)cc(CC(CO)Oc%24c(OC)cc(C%25Oc%26c(OC)cc(CC(CO)Oc%27c(OC)cc(CC(CO)Oc%28c(OC)cc(CC(CO)Oc%29c(OC)cc(CC(CO)Oc%30c(OC)cc(CC(CO)Oc%31c(OC)cc(CC(CO)Oc%32c(OC)cc(CC(CO)Oc%33c(OC)cc(CC(CO)Oc%34c(OC)cc(CC(CO)Oc%35c(OC)cc(CC(CO)Oc%36c(OC)cc(C%37Oc%38c(OC)cc(C%39Oc%40c(OC)cc(C%41Oc%42c(OC)cc(C%43Oc%44c(OC)cc(CC(CO)Oc%45c(OC)cc(CC(CO)Oc%46c(OC)cc(CC(CO)Oc%47c(OC)cc(CC(CO)Oc%48c(OC)cc(CC(CO)O%20)cc%48)cc%47)cc%46)cc%45)cc%44C%43CO)cc%42C%41CO)cc%40C%39CO)cc%38C%37CO)cc%36)cc%35)cc%34)cc%33)cc%32)cc%31)cc%30)cc%29)cc%28)cc%27)cc%26C%25CO)cc%24)cc%23C%22CO)c%21)c%19)cc%18)O%17)c%16)cc%15)O%14)c%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1
0,0,105,0,0,0,89,0,14,1,0,0.0,18891.075,105,105.0,105.0,OCC(Oc1c(OC)cc(CC(Oc2c(OC)cc(CC(Oc3c(OC)cc(C4C5COC(C5CO4)c4cc(OC)c(OC(CO)Cc5cc(OC)c(OC(CO)Cc6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c(OC(CO)Cc9cc(OC)c%10c(C(CO)C(c%11cc(OC)c(OC(CO)Cc%12cc(OC)c(OC(CO)Cc%13cc(OC)c(OC(CO)Cc%14cc(OC)c(OC(CO)Cc%15cc(OC)c%16c(C(CO)C(c%17cc(OC)c(OC(CO)Cc%18cc(OC)c(OC(CO)Cc%19cc(OC)c(OC(CO)Cc%20cc(OC)c(OC(CO)Cc%21cc(OC)c(OC(CO)Cc%22cc(OC)c%23c(C(CO)C(c%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c(OC(CO)Cc%29cc(OC)c(OC(CO)Cc%30cc(OC)c(OC(CO)Cc%31cc(OC)c(OC(CO)Cc%32cc(OC)c(OC(CO)Cc%33cc(OC)c(OC(CO)Cc%34cc(OC)c(OC(CO)Cc%35cc(OC)c(OC(CO)Cc%36cc(OC)c(OC(CO)Cc%37cc(OC)c(OC(CO)Cc%38cc(OC)c(OC(CO)Cc%39cc(OC)c(OC(CO)Cc%40cc(OC)c%41c(C(CO)C(c%42cc(OC)c(OC(CO)Cc%43cc(OC)c(OC(CO)Cc%44cc(OC)c%45c(C(CO)C(c%46cc(OC)c(OC(CO)Cc%47cc(OC)c(OC(CO)Cc%48cc(OC)c(OC(CO)Cc%49cc(OC)c%50c(C(CO)C(c%51cc(OC)c(OC(CO)Cc%52cc(OC)c(OC(CO)Cc%53cc(OC)c(OC(CO)Cc%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c%57c(C(CO)C(c%58cc(OC)c(OC(CO)Cc%59cc(OC)c(OC(CO)Cc%60cc(OC)c(OC(CO)Cc%61cc(OC)c(O)cc%61)cc%60)cc%59)cc%58)O%57)c%56)cc%55)cc%54)cc%53)cc%52)cc%51)O%50)c%49)cc%48)cc%47)cc%46)O%45)c%44)cc%43)cc%42)O%41)c%40)cc%39)cc%38)cc%37)cc%36)cc%35)cc%34)cc%33)cc%32)cc%31)cc%30)cc%29)cc%28)cc%27)cc%26)cc%25)cc%24)O%23)c%22)cc%21)cc%20)cc%19)cc%18)cc%17)O%16)c%15)cc%14)cc%13)cc%12)cc%11)O%10)c9)cc8)cc7)cc6)cc5)cc4)cc3)CO)cc2)CO)cc1)Cc1cc(OC)c(OC(CO)Cc2cc(OC)c(OC(CO)Cc3cc(OC)c(OC(CO)Cc4cc(OC)c5c(C(CO)C(c6cc(OC)c(OC(CO)Cc7cc(OC)c(OC(CO)Cc8cc(OC)c9c(C(CO)C(c%10cc(OC)c(OC(CO)Cc%11cc(OC)c(OC(CO)Cc%12cc(OC)c(OC(CO)Cc%13cc(OC)c(OC(CO)Cc%14cc(OC)c(OC(CO)Cc%15cc(OC)c%16c(C(CO)C(c%17cc(OC)c(OC(CO)Cc%18cc(OC)c(OC(CO)Cc%19cc(OC)c(OC(CO)Cc%20cc(OC)c(OC(CO)Cc%21cc(OC)c(OC(CO)Cc%22cc(OC)c(OC(CO)Cc%23cc(OC)c(OC(CO)Cc%24cc(OC)c(OC(CO)Cc%25cc(OC)c(OC(CO)Cc%26cc(OC)c(OC(CO)Cc%27cc(OC)c(OC(CO)Cc%28cc(OC)c(OC(CO)Cc%29cc(OC)c(OC(CO)Cc%30cc(OC)c(OC(CO)Cc%31cc(OC)c(OC(CO)Cc%32cc(OC)c(OC(CO)Cc%33cc(OC)c(OC(CO)Cc%34cc(OC)c%35c(C(CO)C(c%36cc(OC)c(OC(CO)Cc%37cc(OC)c(OC(CO)Cc%38cc(OC)c(OC(CO)Cc%39cc(OC)c(OC(CO)Cc%40cc(OC)c(OC(CO)Cc%41cc(OC)c(OC(CO)Cc%42cc(OC)c(OC(CO)Cc%43cc(OC)c(OC(CO)Cc%44cc(OC)c%45c(C(CO)C(c%46cc(OC)c%47c(C(CO)C(c%48cc(OC)c%49c(C(CO)C(c%50cc(OC)c(OC(CO)Cc%51cc(OC)c(OC(CO)Cc%52cc(OC)c(OC(CO)Cc%53cc(OC)c(OC(CO)Cc%54cc(OC)c(OC(CO)Cc%55cc(OC)c(OC(CO)Cc%56cc(OC)c(OC(CO)Cc%57cc(OC)c(OC(CO)Cc%58cc(OC)c(O)cc%58)cc%57)cc%56)cc%55)cc%54)cc%53)cc%52)cc%51)cc%50)O%49)c%48)O%47)c%46)O%45)c%44)cc%43)cc%42)cc%41)cc%40)cc%39)cc%38)cc%37)cc%36)O%35)c%34)cc%33)cc%32)cc%31)cc%30)cc%29)cc%28)cc%27)cc%26)cc%25)cc%24)cc%23)cc%22)cc%21)cc%20)cc%19)cc%18)cc%17)O%16)c%15)cc%14)cc%13)cc%12)cc%11)cc%10)O9)c8)cc7)cc6)O5)c4)cc3)cc2)cc1
0,0,6,0,0,0,2,1,2,1,0,0.0,1073.154,6,6.0,6.0,OCC1C2c3cc(OC)c(OC(CO)Cc4cc(OC)c(OC(CO)Cc5cc(OC)c6c(C(CO)C(c7cc(OC)c(O)c(c7)c7c(O)c(OC)cc(C8OCC9C(OCC89)c8cc(OC)c(O2)c1c8)c7)O6)c5)cc4)cc3
0,0,4,0,0,0,1,0,1,1,0,0.0,716.78,4,4.0,4.0,OCC(Oc1c(OC)cc(C2C3COC(C3CO2)c2cc(OC)c(O)cc2)cc1)Cc1cc(OC)c2c(C(CO)C(c3cc(OC)c(O)cc3)O2)c1
